Booking_ID,Airline_ID,Country,Airline_Tier,Service_Rating,Cabin_Class,Seat_Type,Flight_Duration_Hours,Booking_Channel,Meals_Included,Payment_Type,Passenger_Age,Lead_Time_Days,Departure_Date,Departure_Month,Is_Weekend,Is_Public_Holiday,Load_Factor_Flight,Competitor_Avg_Fare_RM,Distance_KM,Review_Score,Promo_Applied,Events_Index_Destination,Ticket_Price_RM,Total_Spend_RM,Extra_Spend_Unscaled,Delay_Status,Satisfaction_Rating
101978,AL12,Indonesia,premium,4.0,Premium Economy,Middle,3.23,Website,Yes,Online,45.0,42,2025-01-08,1,0,0,0.759,503.67,1619.6,5.95,1,39.7,829.44,1058.77,230801,On-Time,4
102873,AL07, AUSTRALIA ,full-service,3.0,Economy,Aisle,6.45,Mobile App,No,Online,32.0,28,2024-11-04,11,0,1,0.876,190.46,515.3,7.91,0,43.6,396.43,445.06,83914,Delayed,2
103409,AL13,Malaysia,full-service,3.0,Economy,Window,6.04,Walk-in,No,Online,38.0,47,2025-01-26,1,1,0,0.631,66.91,463.0,8.22,1,88.3,380.04,436.64,48672,Delayed,3
101580,AL15,malaysia,budget,3.0,Business,Aisle,2.86,Mobile App,No,Cash,42.0,42,2025-03-02,3,1,0,0.952,590.41,2037.3,,0,23.4,1141.62,1373.13,137354,On-Time,4
101561,AL14,Malaysia,full-service,2.0,Business,Middle,3.81,Mobile App,No,Online,41.0,209,2024-11-02,11,1,0,0.624,348.0,1055.7,6.72,0,79.9,782.37,941.0,237271,Cancelled,2
101277,AL16, JAPAN ,budget,3.0,Business,Middle,6.96,website,No,Online,53.0,55,2024-08-13,8,0,0,0.703,,1815.4,7.61,0,56.7,1002.3,1148.64,112797,Delayed,3
100115,AL06, JAPAN ,premium,4.0,business,Aisle,2.23,Airport Counter,No,Online,43.0,14,2024-11-27,11,0,0,0.64,577.12,1791.8,5.73,0,57.5,1035.38,1115.5,279452,On-Time,3
103822,AL06,Philippines,premium,5.0,Economy,Middle,7.38,Travel Agent, Yes ,Online,47.0,55,2024-04-19,4,0,0,0.879,629.33,1981.9,9.31,0,30.9,893.49,1032.91,101058,On-Time,4
100524,AL10,Indonesia,full-service,4.0,Premium Economy,Window,3.06,website,No,Card,41.0,20,2024-02-08,2,0,0,0.857,468.68,1694.2,6.58,0,64.9,909.1,1217.86,110203,On-Time,4
101435,AL13,Thailand,full-service,3.0,Business,Window,3.0,Website,Yes,Online,53.0,34,2024-05-08,5,0,1,0.806,,2368.5,7.55,1,31.3,1003.89,1097.92,245360,Delayed,2
101310,AL16,Japan,budget,4.0,Economy,Window,4.8,Mobile App,No,Card,25.0,10,2024-07-16,7,0,0,,693.74,2208.4,6.35,0,76.0,1059.28,1233.78,141261,Cancelled,2
102015,AL06,Thailand,premium,3.0,Economy,Window,2.04,Mobile App,Yes,Online,33.0,87,2024-10-29,10,0,0,0.733,524.13,1591.9,6.56,0,31.9,774.65,851.02,102697,On-Time,3
103535,AL16,Singapore,budget,3.0,Economy,Aisle,6.07,Website,Yes,Online,24.0,35,2025-04-18,4,0,0,0.866,253.61,600.0,8.48,0,43.4,443.61,597.0,91010,On-Time,4
100124,AL18,singapore,budget,4.0,Business,Window,1.17,mobile app,Yes,Card,31.0,12,2024-11-15,11,0,0,0.816,592.19,1548.5,6.9,1,26.6,852.72,1005.61,124073,Delayed,2
100446,AL05,Indonesia,budget,4.0,Economy,Middle,2.37,Website,No,Card,29.0,125,2024-12-21,12,1,0,0.885,754.76,2669.7,8.13,1,10.9,980.75,1087.21,98118,On-Time,4
102509,AL08,singapore,full-service,2.0,Business,Aisle,4.42,Website, No ,Cash,37.0,6,2024-02-13,2,0,0,0.833,354.56,1260.0,8.42,0,64.5,903.61,1030.54,118087,Delayed,3
101491,AL03,Singapore,premium,3.0,Economy,Aisle,4.65,Mobile App,No,Card,21.0,65,2025-04-27,4,1,0,0.804,477.7,1516.5,8.29,0,25.6,822.73,846.49,117213,Delayed,3
101420,AL18,malaysia,budget,3.0,Economy,Aisle,1.12,Airport Counter,Yes,Card,48.0,28,2024-01-16,1,0,0,0.879,337.87,1009.7,8.07,0,16.2,560.87,675.98,170869,On-Time,4
101136,AL08, Malaysia ,full-service,4.0,Business,Window,1.97,Mobile App,No,Online,46.0,55,2025-03-13,3,0,0,,605.44,2118.9,6.25,0,41.8,1114.1,1473.68,244450,On-Time,2
101434,AL17,singapore,full-service,3.0,Business,Aisle,2.17,Website,No, Card ,37.0,22,2025-04-30,4,0,0,0.76,273.63,942.4,7.44,1,43.2,699.26,811.44,161479,On-Time,5
100070,AL15, Singapore ,budget,3.0,First,Window,7.3,Travel Agent,Yes,Card,55.0,21,2025-01-06,1,0,0,0.71,935.05,3000.8,7.6,1,46.1,1356.86,1507.09,314340,On-Time,4
102053,AL01,Philippines,full-service,4.0,Economy,Window,3.73,walk-in, Yes ,Cash,67.0,21,2025-02-23,2,1,0,0.684,552.16,2168.2,7.75,0,88.1,986.08,1070.25,258326,Delayed,3
102289,AL15,Singapore,budget,2.0,Premium Economy,Window,4.58,Website,No, Online ,31.0,1,2024-08-13,8,0,0,0.718,474.47,1687.1,6.88,0,69.1,906.84,980.98,79773,On-Time,4
101544,AL06,Australia,premium,4.0,Economy,Window,3.66,Mobile App,Yes,Card,32.0,62,2025-03-22,3,1,0,0.905,421.27,1364.7,8.77,1,60.8,622.85,660.58,106210,On-Time,4
101391,AL17,singapore,full-service,3.0,Premium Economy,Middle,3.28,Walk-in,Yes,Online,18.0,5,2024-10-22,10,0,0,0.795,440.85,1368.8,6.63,0,53.4,842.76,933.44,202095,On-Time,4
100387,AL11,Malaysia,budget,4.0,Economy,Aisle,4.93,Mobile App,Yes,Card,18.0,84,2025-06-18,6,0,0,0.796,395.3,1112.6,9.76,0,38.6,559.31,662.88,149677,On-Time,3
100807,AL01,Indonesia,full-service,3.0,First,Aisle,4.05,Mobile App,Yes,Card,37.0,68,2024-04-26,4,0,1,0.968,984.17,3135.6,8.39,0,60.3,1593.78,1875.98,132418,Delayed,2
101918,AL18,Singapore,budget,4.0,Business,Window,2.29,Airport Counter,Yes,Online,,17,2024-05-24,5,0,0,0.591,709.16,2332.1,8.48,0,76.4,1216.57,1320.6,186244,Delayed,3
103813,AL05,Singapore,budget,4.0,Economy,Aisle,1.42,Travel Agent,No,Online,34.0,21,2024-10-14,10,0,0,0.939,731.82,1952.6,5.49,1,48.3,764.8,857.04,186943,On-Time,2
103759,AL05,Malaysia,budget,4.0,Economy,Window,1.3,airport counter, Yes ,Card,31.0,4,2025-01-24,1,0,0,0.767,297.74,660.0,7.16,0,11.8,500.18,729.41,178944,On-Time,3
101926,AL03, THAILAND ,premium,3.0,Business,Aisle,3.92,Airport Counter,Yes,Card,41.0,21,2024-11-30,11,1,0,0.834,,2728.9,9.36,0,67.5,1366.92,1451.83,95958,On-Time,5
100684,AL03,Malaysia,premium,3.0,Economy,Aisle,3.3,Mobile App,No,Cash,,15,2025-01-29,1,0,0,,535.73,1654.4,7.97,0,35.1,811.14,975.58,223050,On-Time,4
103171,AL15, Indonesia ,budget,4.0,Business,Aisle,7.87,Airport Counter,Yes,Card,29.0,25,2024-08-10,8,1,0,0.622,513.35,1334.5,5.22,0,80.0,885.72,986.53,150203,Delayed,2
101783,AL06,Vietnam,premium,3.0,Economy,Middle,6.56,Website,No, Online ,29.0,0,2024-01-30,1,0,0,0.639,1019.57,2966.5,6.24,0,64.5,1303.2,1391.37,171086,Delayed,3
100183,AL17,Vietnam,full-service,4.0,Economy,Middle,1.05,Travel Agent,No,Online,20.0,25,2025-01-03,1,0,0,0.757,179.52,398.1,5.73,0,68.6,460.65,553.84,140075,On-Time,3
103392,AL15,malaysia,budget,2.0,Premium Economy,Aisle,3.16,Airport Counter,No,Card,38.0,8,2025-02-25,2,0,0,0.808,317.11,1249.3,,0,54.4,806.05,897.58,166022,On-Time,4
100632,AL17, SINGAPORE ,full-service,3.0,Economy,Middle,5.58,Airport Counter,No,Online,33.0,99,2025-05-16,5,0,0,0.609,566.79,1858.6,8.66,0,57.9,837.31,912.35,228818,Cancelled,3
103378,AL11, Japan ,budget,4.0,Economy,Window,4.6,Website, No ,Card,18.0,12,2024-04-27,4,1,0,0.9,205.26,505.9,8.53,0,16.4,473.09,577.43,53939,Delayed,2
100672,AL09,Vietnam,budget,3.0,Economy,Window,5.39,Travel Agent,Yes,Cash,35.0,9,2024-11-12,11,0,0,0.834,471.23,1582.3,5.84,0,62.0,816.17,883.94,197872,Delayed,2
102885,AL14,Malaysia,full-service,3.0,Economy,Aisle,6.65,Website,No, Card ,48.0,7,2024-03-29,3,0,0,0.737,612.17,2275.1,8.15,0,20.4,949.22,995.84,59321,On-Time,4
102736,AL04,Malaysia,full-service,,Business,Window,1.68,Travel Agent,No,Online,49.0,18,2025-01-15,1,0,0,0.736,135.04,541.2,9.28,1,57.1,547.46,808.58,187046,On-Time,4
102040,AL09,thailand,budget,3.0,Business,Aisle,4.73,Travel Agent,Yes, Card ,31.0,7,2024-08-22,8,0,0,0.769,,1110.0,8.02,0,45.9,750.07,898.61,105562,Delayed,3
102401,AL13,Singapore,full-service,4.0,Economy,Aisle,3.86,Website,Yes,Online,57.0,1,2024-07-09,7,0,0,0.796,548.41,1890.2,4.66,0,64.0,953.21,1069.41,273475,On-Time,2
103159,AL04,Philippines,full-service,4.0,Premium Economy,Window,0.75,Mobile App,No,Online,43.0,19,2025-04-01,4,0,1,0.922,371.74,874.6,7.85,0,73.0,664.31,750.16,117639,Delayed,3
101381,AL08,Australia,full-service,3.0,Economy,Window,4.33,Airport Counter,No, Online ,43.0,8,2025-02-19,2,0,0,0.698,231.05,375.5,5.7,0,63.4,399.92,476.14,103181,On-Time,3
102470,AL09,Philippines,budget,3.0,Economy,Aisle,1.7,Website,No, Online ,38.0,5,2024-04-15,4,0,0,0.756,402.44,1073.3,6.13,0,89.2,610.96,781.72,185834,Delayed,3
101113,AL16, MALAYSIA ,budget,4.0,Premium Economy,Window,5.23,Mobile App, Yes ,Card,46.0,57,2024-04-03,4,0,1,0.8,423.93,935.4,7.84,0,24.6,659.89,711.0,99647,Delayed,3
103387,AL07,Singapore,full-service,5.0,Economy,Window,5.34,mobile app,No,Online,36.0,6,2025-01-10,1,0,0,0.745,446.49,1395.5,8.2,0,40.1,776.8,820.54,125775,Delayed,3
100745,AL12, MALAYSIA ,premium,4.0,Economy,Window,3.89,Mobile App,Yes,Card,29.0,16,2025-06-05,6,0,0,0.742,487.66,1480.4,7.95,0,78.7,809.86,893.0,122847,On-Time,3
100099,AL06,Japan,premium,5.0,Economy,Window,1.38,Travel Agent,Yes,Online,27.0,57,2024-06-18,6,0,0,0.821,254.16,1119.3,7.42,0,54.8,687.1,871.62,74371,Delayed,2
100964,AL15, Philippines ,budget,4.0,Economy,Window,0.75,Airport Counter,No, Card ,37.0,0,2024-06-21,6,0,0,0.747,480.28,1520.3,9.41,0,27.9,839.7,956.19,137737,Delayed,3
102501,AL09,thailand,budget,3.0,Business,Middle,0.75,Website,Yes,Card,47.0,3,2024-05-08,5,0,0,0.76,281.85,826.5,4.21,0,59.0,721.79,817.84,113992,On-Time,2
101721,AL11, Singapore ,budget,3.0,Business,Middle,4.96,Mobile App,No,Online,28.0,28,2025-02-05,2,0,0,0.968,,3395.2,8.61,0,61.0,1492.56,1705.64,443548,Delayed,5
102841,AL17,Philippines,full-service,4.0,Economy,Window,3.0,Mobile App,No,Card,33.0,31,2024-03-08,3,0,0,0.819,582.0,1730.6,5.23,0,68.9,821.87,861.3,64845,On-Time,3
102397,AL06,Singapore,premium,4.0,economy,Middle,5.0,Website, No , Online ,29.0,13,2024-08-04,8,1,0,0.785,830.85,2968.4,6.41,0,31.6,1221.35,1366.5,137214,On-Time,2
100181,AL02,Philippines,budget,4.0,Economy,Middle,2.86,Website,, Cash ,32.0,10,2025-05-16,5,0,0,0.709,196.56,467.2,7.78,0,15.8,426.78,592.62,102339,Delayed,3
101720,AL07,vietnam,full-service,4.0,Economy,Middle,1.43,Website, No ,Cash,21.0,9,2025-03-20,3,0,0,0.785,330.93,1123.1,7.68,0,30.6,589.6,633.67,121405,On-Time,2
102738,AL10, THAILAND ,full-service,4.0,Premium Economy,Aisle,2.66,Mobile App,No,Online,33.0,18,2025-05-11,5,1,0,0.56,334.15,899.8,6.65,0,69.6,689.02,741.62,146571,Cancelled,3
100200,AL12,Thailand,premium,3.0,Economy,Window,2.98,mobile app,Yes,Online,18.0,73,2025-03-24,3,0,0,0.667,154.86,251.2,6.19,1,47.6,268.65,336.78,33228,On-Time,4
100454,AL17,Vietnam,full-service,2.0,Economy,Middle,6.66,Walk-in,No,Card,26.0,29,2024-09-09,9,0,0,0.963,232.34,1065.7,6.29,0,34.2,606.42,774.81,183462,On-Time,3
100960,AL10, Indonesia ,full-service,3.0,economy,Middle,3.64,Mobile App,No,Card,,0,2024-03-28,3,0,0,0.902,660.44,1642.3,7.47,0,38.8,881.05,900.55,77474,On-Time,3
103703,AL15,Australia,budget,3.0,Economy,Window,5.64,Website,Yes,Card,50.0,42,2025-01-23,1,0,0,0.99,443.28,1479.3,9.32,0,16.0,732.67,789.43,164199,Delayed,3
101979,AL06,Indonesia,premium,3.0,Economy,Middle,2.6,Travel Agent,No,Online,29.0,36,2025-01-28,1,0,1,0.908,667.86,2422.1,7.91,1,70.3,1035.29,1205.66,280894,Delayed,4
103548,AL14,Singapore,full-service,5.0,Economy,Window,1.39,Website, No ,Card,38.0,28,2024-02-27,2,0,1,0.897,108.92,341.7,5.95,0,19.5,380.43,532.19,124469,On-Time,4
100440,AL16, THAILAND ,budget,4.0,Economy,Window,5.28,Website,Yes,Online,26.0,29,2024-04-19,4,0,0,0.703,315.06,941.1,7.81,0,74.6,575.42,645.84,152057,Delayed,3
100962,AL18,Singapore,budget,3.0,Premium Economy,Aisle,0.75,Mobile App, No , Card ,67.0,18,2025-01-04,1,1,0,0.955,205.13,503.3,7.05,0,82.7,566.92,610.5,97183,On-Time,3
102521,AL16,Singapore,budget,3.0,Premium Economy,Window,2.88,Mobile App,Yes,Online,37.0,104,2024-07-14,7,1,0,0.99,847.65,2547.3,8.01,1,31.8,1009.74,1063.08,258199,On-Time,3
102348,AL04,Malaysia,full-service,2.0,Economy,Aisle,3.7,Mobile App,, Card ,18.0,4,2024-02-21,2,0,0,0.889,272.77,861.9,8.47,0,20.4,557.91,670.03,113752,On-Time,4
100432,AL04,Indonesia,full-service,3.0,Economy,Window,3.04,Mobile App,No,Card,45.0,34,2025-05-01,5,0,0,0.832,270.29,721.0,8.01,0,52.0,487.09,565.21,87640,Delayed,3
101406,AL17,Thailand,full-service,3.0,Business,Window,3.37,Travel Agent, Yes ,Card,28.0,38,2025-01-24,1,0,0,0.798,619.98,1952.6,9.04,0,30.6,1094.56,1192.78,141470,On-Time,3
103796,AL15, SINGAPORE ,budget,4.0,Economy,Window,12.8,Mobile App,Yes,Online,38.0,44,2024-12-27,12,0,1,0.809,445.8,1534.8,4.68,0,26.2,738.31,925.23,237198,Delayed,3
102487,AL08,singapore,full-service,3.0,Economy,Middle,5.13,Airport Counter,Yes,Online,43.0,39,2024-09-11,9,0,0,0.739,542.41,1639.3,7.72,0,29.0,807.67,859.98,58953,Delayed,3
104063,AL07,Indonesia,full-service,4.0,Economy,Aisle,1.43,mobile app,No,Card,42.0,8,2025-02-08,2,1,0,0.842,305.52,731.1,9.05,0,57.5,564.01,647.67,82035,Delayed,3
103446,AL15, Japan ,budget,4.0,Economy,Window,5.46,Travel Agent,Yes,Card,47.0,13,2024-01-04,1,0,0,0.876,303.63,1040.1,9.29,0,54.9,593.09,627.56,142730,On-Time,4
102403,AL02, Thailand ,budget,2.0,Economy,Window,4.0,Mobile App,Yes,Card,48.0,145,2025-04-15,4,0,0,0.796,482.94,1432.7,6.3,1,28.4,628.78,707.55,148725,Delayed,1
103364,AL15, SINGAPORE ,budget,3.0,Business,Window,3.32,Website,Yes,Online,50.0,36,2024-02-22,2,0,0,0.737,369.71,1059.4,5.45,0,72.7,840.07,909.17,173714,Delayed,2
104028,AL14,Vietnam,full-service,2.0,Economy,Aisle,13.57,Mobile App,Yes,Card,41.0,0,2025-01-14,1,0,0,0.84,583.83,1746.8,7.63,0,66.0,864.18,966.11,204166,Delayed,2
100681,AL09,Vietnam,budget,3.0,Premium Economy,Aisle,3.73,Mobile App,Yes, Card ,26.0,16,2025-02-22,2,1,0,0.704,405.05,1198.8,7.59,0,66.9,805.38,951.69,81432,On-Time,4
102035,AL12,Thailand,premium,5.0,Economy,Aisle,2.59,Airport Counter,No, Card ,35.0,7,2024-11-02,11,1,0,0.743,242.31,538.0,6.95,0,52.1,507.01,720.37,174084,On-Time,3
102028,AL11, Malaysia ,budget,5.0,Premium Economy,Middle,2.23,Travel Agent,No,Card,42.0,19,2025-01-26,1,1,0,0.579,596.63,1664.6,9.51,1,49.0,743.91,838.77,146829,Delayed,4
103284,AL02, Thailand ,budget,3.0,Premium Economy,Window,2.8,mobile app,No,Cash,42.0,10,2025-06-14,6,1,0,0.856,389.53,1267.7,6.82,1,33.0,711.25,797.92,79693,Delayed,3
103879,AL02,Vietnam,budget,3.0,Premium Economy,Aisle,2.8,Mobile App,No, Online ,40.0,23,2024-06-07,6,0,1,0.714,235.72,696.8,6.54,0,96.3,588.57,698.51,113933,Delayed,4
102385,AL14,Thailand,full-service,5.0,Economy,Middle,4.04,Mobile App,No,Card,39.0,22,2024-11-25,11,0,0,0.862,442.33,962.2,6.6,1,10.0,487.51,560.26,51041,On-Time,2
102366,AL14,australia,full-service,2.0,Economy,Aisle,6.02,Website,No, Online ,38.0,2,2024-08-09,8,0,0,0.892,252.06,725.9,6.5,0,28.3,569.65,758.32,80574,Delayed,2
102512,AL09,Singapore,budget,3.0,Economy,Window,4.41,Mobile App,No,Card,41.0,22,2025-05-07,5,0,0,0.99,355.85,1300.8,6.46,0,82.8,732.09,788.11,161122,Cancelled,3
104086,AL18,Malaysia,budget,3.0,Economy,Window,11.46,Website, Yes ,Card,29.0,5,2024-08-16,8,0,0,0.849,494.44,1431.4,3.97,1,65.0,582.69,603.08,150529,Cancelled,2
100984,AL02, JAPAN ,budget,5.0,Business,Aisle,1.12,Website,No,Card,28.0,38,2025-03-15,3,1,0,0.869,197.54,605.9,,1,41.3,520.9,597.67,114328,Delayed,4
102387,AL15,thailand,budget,3.0,Economy,Aisle,6.68,Website,No, Card ,36.0,51,2024-08-13,8,0,0,0.62,257.05,993.6,6.58,0,78.0,549.52,585.41,89862,Delayed,2
101373,AL06,Malaysia,premium,2.0,Economy,Aisle,6.42,Airport Counter,Yes,Online,30.0,40,2024-12-13,12,0,0,0.99,803.45,2792.6,7.5,0,27.2,1167.14,1228.31,316979,Delayed,2
103089,AL17,Japan,full-service,2.0,Economy,Middle,0.97,Airport Counter,No,Card,37.0,1,2024-08-20,8,0,1,0.918,879.97,2960.6,8.7,0,51.3,1318.26,1398.11,315613,On-Time,4
103373,AL09,philippines,budget,2.0,Economy,Aisle,4.74,Travel Agent,Yes, Card ,24.0,23,2024-11-14,11,0,0,0.868,339.89,613.1,7.23,0,57.8,429.04,496.01,72223,On-Time,3
102081,AL10,Malaysia,full-service,4.0,Premium Economy,Middle,8.31,Travel Agent, No ,Online,44.0,79,2025-02-21,2,0,0,0.608,144.26,255.9,5.86,1,65.7,330.11,401.25,38978,On-Time,2
103939,AL13,Indonesia,full-service,2.0,Economy,Aisle,5.73,Airport Counter,No, Card ,41.0,5,2024-10-30,10,0,0,0.717,181.09,838.0,6.29,0,37.1,541.58,583.36,145111,On-Time,3
102803,AL18, Malaysia ,budget,5.0,First,Aisle,0.75,Website,Yes,Card,35.0,1,2025-04-06,4,1,0,0.943,377.2,1170.3,8.58,1,51.5,858.48,1013.79,138303,On-Time,4
104124,AL08,Malaysia,full-service,4.0,First,Aisle,8.5,Website,No,Online,30.0,2,2024-07-29,7,0,0,0.681,621.57,2058.9,7.56,0,48.8,1171.33,1272.91,319626,On-Time,3
100243,AL02, Malaysia ,budget,2.0,Economy,Aisle,2.24,Website,No,Card,44.0,67,2024-09-15,9,1,0,0.53,387.43,1004.8,5.55,0,50.6,582.62,632.64,79716,Cancelled,1
101338,AL16,Japan,budget,3.0,Premium Economy,Middle,4.13,Website,Yes,Online,43.0,51,2024-08-31,8,1,1,0.761,365.76,1325.2,,0,63.4,787.15,984.27,164795,Delayed,3
102027,AL13,Singapore,full-service,3.0,Economy,Middle,2.89,Mobile App,No,Cash,,54,2024-08-03,8,1,0,0.666,364.44,1216.1,8.01,0,63.7,702.18,790.14,79685,On-Time,4
101772,AL02,Malaysia,budget,4.0,Economy,Aisle,3.97,Mobile App,No, Online ,18.0,0,2024-03-10,3,1,0,0.851,1110.87,3535.4,8.44,1,77.1,1258.06,1321.57,209464,On-Time,3
102890,AL12,Philippines,premium,3.0,Economy,Aisle,7.52,Website,Yes,Card,27.0,21,2024-04-10,4,0,1,0.654,365.54,965.3,5.93,1,44.8,557.7,722.46,76955,Delayed,2
102662,AL03,Singapore,premium,,Economy,Aisle,1.76,Mobile App,No,Card,59.0,30,2024-04-08,4,0,0,0.892,141.32,550.8,7.57,1,58.4,467.08,497.13,78287,On-Time,4
100369,AL10,Vietnam,full-service,4.0,Business,Aisle,4.17,Walk-in, No ,Online,48.0,7,2025-01-07,1,0,1,0.778,228.45,344.8,6.15,0,36.1,541.79,608.1,81471,On-Time,3
100456,AL14,Indonesia,full-service,1.0,Economy,Middle,4.49,Mobile App, No ,Card,19.0,31,2024-06-27,6,0,0,0.672,209.67,337.4,8.57,0,44.5,361.69,431.54,30249,On-Time,4
103314,AL03,Philippines,premium,3.0,Economy,Middle,4.75,Mobile App,Yes, Online ,20.0,10,2024-03-28,3,0,0,0.632,580.43,2061.9,8.18,0,40.9,993.27,1025.55,175359,On-Time,3
100283,AL14,Vietnam,full-service,4.0,Economy,Aisle,8.89,Website,No,Online,25.0,40,2024-05-24,5,0,0,0.89,740.52,2529.8,6.29,1,88.5,1061.78,1145.0,246525,Delayed,2
103727,AL12,Australia,premium,5.0,Economy,Middle,6.97,Website,No,Card,34.0,96,2025-03-17,3,0,0,0.695,251.63,713.6,7.19,0,27.0,488.32,584.13,122517,Delayed,2
101991,AL18,Thailand,budget,3.0,First,Middle,3.54,Website,No,Cash,39.0,19,2024-10-04,10,0,0,0.702,553.35,1656.5,8.98,0,67.6,1136.93,1270.68,262970,Cancelled,4
102737,AL13,Japan,full-service,2.0,Business,Aisle,1.21,Website,Yes, Online ,58.0,50,2024-03-11,3,0,1,0.663,344.67,1097.7,8.11,1,63.2,641.03,734.03,64010,Delayed,3
101714,AL17, Thailand ,full-service,3.0,Economy,Window,3.98,Mobile App,Yes,Online,33.0,14,2024-04-03,4,0,0,0.939,448.18,1130.9,6.51,0,30.6,585.02,730.07,105846,Delayed,3
101644,AL17,malaysia,full-service,3.0,Premium Economy,Middle,1.61,Website,No,Card,21.0,9,2024-06-14,6,0,0,0.775,369.47,1138.4,6.38,0,77.6,817.41,916.39,181573,On-Time,3
102986,AL07,Vietnam,full-service,3.0,Economy,Aisle,1.66,Airport Counter,No,Card,38.0,21,2025-06-17,6,0,0,0.817,168.44,497.5,5.5,0,58.7,424.32,495.43,87375,On-Time,2
100314,AL10, Indonesia ,full-service,3.0,Business,Middle,6.97,Travel Agent, Yes ,Online,30.0,8,2024-03-04,3,0,0,0.99,633.9,1792.0,7.76,0,81.3,1082.13,1243.16,147419,On-Time,3
102152,AL09,Japan,budget,4.0,Economy,Aisle,2.41,Website, No ,Card,20.0,0,2024-12-31,12,0,0,0.837,285.34,790.7,6.4,1,67.5,516.35,689.54,95451,On-Time,3
100255,AL05, Singapore ,budget,,Economy,Middle,7.92,Mobile App,No, Online ,48.0,4,2025-05-05,5,0,1,0.73,418.41,1690.2,7.04,0,78.7,859.51,1026.19,186139,Delayed,4
102411,AL12, Indonesia ,premium,4.0,Economy,Aisle,3.16,Travel Agent,Yes, Online ,27.0,36,2024-01-19,1,0,0,0.86,1001.03,3306.4,8.19,0,56.7,1383.97,1413.76,292441,On-Time,4
103554,AL03,Singapore,premium,3.0,Premium Economy,Middle,3.36,Mobile App,Yes,Online,39.0,39,2025-05-28,5,0,0,0.69,,959.1,8.31,0,29.1,651.7,760.25,181065,On-Time,4
103812,AL14,Japan,full-service,3.0,Business,Aisle,1.86,Airport Counter, No ,Card,38.0,2,2025-01-02,1,0,0,0.644,384.8,1526.0,7.68,1,66.6,944.33,1079.97,196756,On-Time,5
103913,AL04, THAILAND ,full-service,3.0,Premium Economy,Middle,4.25,Walk-in,No,Online,,13,2025-06-02,6,0,0,0.775,904.0,3395.4,7.11,1,82.0,1290.69,1332.47,242895,Delayed,3
101930,AL07,Singapore,full-service,5.0,Economy,Window,1.13,Travel Agent,No,Card,36.0,53,2024-11-10,11,1,0,0.757,496.59,1763.4,8.17,1,91.0,735.14,801.85,120181,Delayed,3
102471,AL12,australia,premium,3.0,Premium Economy,Aisle,2.78,Travel Agent,Yes,Card,26.0,6,2025-05-24,5,1,1,0.858,150.21,583.8,7.16,1,21.2,535.85,598.7,70984,Delayed,2
100572,AL18,Japan,budget,4.0,Premium Economy,Aisle,1.45,Travel Agent,,Online,32.0,11,2024-06-30,6,1,1,0.664,223.65,585.7,5.97,1,51.1,483.56,622.5,57964,Delayed,2
100445,AL15,Thailand,budget,4.0,Premium Economy,Middle,5.42,Mobile App,No,Card,40.0,3,2024-06-20,6,0,0,0.733,469.89,1329.0,9.73,0,72.1,783.93,892.64,61548,Delayed,3
102765,AL09,Singapore,budget,,Economy,Middle,3.89,Airport Counter, No ,Online,36.0,6,2024-11-22,11,0,0,0.644,531.73,1457.6,6.76,0,69.0,678.34,721.38,77787,Delayed,2
104194,AL02,Japan,budget,5.0,Economy,Window,6.35,Website,No,Card,33.0,12,2024-11-08,11,0,0,0.716,627.07,1997.8,7.2,0,77.0,900.59,948.16,118580,On-Time,3
101555,AL07,Singapore,full-service,4.0,Economy,Aisle,3.02,Website,Yes,Card,62.0,32,2025-04-06,4,1,0,0.89,343.56,1145.7,8.22,0,32.2,648.96,680.99,39566,On-Time,3
103926,AL12,Indonesia,premium,3.0,Economy,Window,8.39,travel agent,No, Card ,34.0,42,2025-04-08,4,0,0,0.925,530.13,1741.1,7.18,0,31.7,838.28,881.31,60849,On-Time,3
103153,AL16,australia,budget,5.0,Economy,Window,0.75,website,Yes,Card,59.0,29,2024-04-13,4,1,0,0.739,316.79,1188.1,6.53,1,37.0,545.43,618.24,57611,Delayed,2
100883,AL12, Indonesia ,premium,5.0,Economy,Window,4.54,Mobile App, Yes ,Cash,55.0,15,2024-04-16,4,0,0,0.651,284.66,676.6,6.27,0,36.8,497.75,593.89,69846,Delayed,2
102195,AL02, Vietnam ,budget,3.0,First,Window,1.26,Website,No,Online,,86,2024-05-01,5,0,0,0.708,278.25,643.8,5.28,0,53.2,713.15,776.89,50617,On-Time,3
100609,AL06,Malaysia,premium,3.0,Business,Middle,2.54,Mobile App, Yes , Card ,18.0,11,2025-02-18,2,0,0,0.748,169.62,379.8,7.81,1,87.5,621.15,706.6,89432,On-Time,4
103360,AL09, INDONESIA ,budget,5.0,Economy,Window,1.26,Website, Yes ,Card,35.0,65,2024-03-11,3,0,0,0.865,277.81,890.2,8.84,0,68.3,561.55,639.64,59032,Delayed,2
101498,AL15,Singapore,budget,3.0,Economy,Window,2.86,Airport Counter,No,Online,21.0,53,2024-10-25,10,0,0,0.649,250.0,668.5,7.18,0,54.7,487.62,632.57,137645,On-Time,3
103657,AL06, MALAYSIA ,premium,4.0,Economy,Window,5.28,Website,No, Online ,34.0,61,2024-05-22,5,0,0,0.868,556.84,1386.6,6.91,1,15.5,614.58,736.59,110704,On-Time,3
